   TEMP	   DEWP	  SLP  	  STP  	 VISIB	  WSDP	 MXSPD	  GUST	   MAX  	  MIN  	PRCP  	SNDP 	 FRSHTT
84.7	77.6	9999.9	9999.9	3.7	7.4	13	999.9	93.7	77	0.02	999.9	0
85.7	75.6	9999.9	9999.9	4.2	7.3	12	999.9	96.3	77	0	999.9	0
83.6	76.4	9999.9	9999.9	3.3	6.1	12	999.9	96.4	73.4	0	999.9	22
84.1	76.9	9999.9	9999.9	3.8	6.9	11.1	999.9	94.5	73	1.26	999.9	16
87.5	74.9	9999.9	9999.9	3.9	7.4	13	999.9	96.8	78.8	0	999.9	0
87.3	75.9	9999.9	9999.9	4.3	7.2	13	999.9	97	80.4	0	999.9	0
85.2	75.8	9999.9	9999.9	3.6	7.7	14	999.9	94.8	77	99.99	999.9	18
83	75.7	9999.9	9999.9	4	6	11.1	999.9	95	73.8	0.31	999.9	18
82	76	9999.9	9999.9	3.3	5.5	9.9	999.9	90.1	75.6	0.35	999.9	18
82.6	75.8	9999.9	9999.9	3.7	6.1	13	999.9	92.8	75.6	0.24	999.9	16
79	76.4	9999.9	9999.9	2.5	5	8.9	999.9	83.8	75.6	0.12	999.9	16
81.1	77.4	9999.9	9999.9	3	2.3	6	999.9	86.5	76.1	0	999.9	16
84.7	76.5	1005.5	1003.7	3.6	5.4	12	999.9	92.8	77.5	0.01	999.9	0
87.2	74.3	1006.4	1004.7	4.3	7	12	999.9	95.5	79.2	0	999.9	0
84.3	71.9	9999.9	9999.9	4	8	13	999.9	89.6	80.2	99.99	999.9	16
86	71.6	9999.9	9999.9	3.8	8.7	15	22	92.1	80.1	99.99	999.9	16
85.7	72.2	9999.9	9999.9	3.5	6.5	14	999.9	92.1	80.6	0	999.9	16
85.3	74.4	9999.9	9999.9	3.9	7.2	15.9	22	96.4	75.2	0	999.9	16
82.2	75.3	9999.9	9999.9	3.8	5.8	9.9	999.9	89.2	75.6	0.47	999.9	16
82.8	74.6	9999.9	9999.9	3.6	6.5	12	999.9	92.3	77	0.04	999.9	18
83.5	74.7	9999.9	9999.9	4.2	5.8	12	20	93.2	76.1	1.42	999.9	16
86.2	73.5	9999.9	9999.9	4.4	7.2	16.9	20	95.9	77	0.02	999.9	16
87.2	75.2	9999.9	9999.9	4.1	6.5	15	999.9	96.4	77.4	0.12	999.9	0
87	75.7	9999.9	9999.9	3.9	7.1	15	999.9	97	80.6	0	999.9	16
85.4	73.8	9999.9	9999.9	3.5	6.2	8.9	999.9	90	80.6	0.02	999.9	0
85.9	71.8	9999.9	9999.9	4	8.3	13	999.9	92.5	80.6	0	999.9	16
86.1	74.3	9999.9	9999.9	4	7.5	13	999.9	93.9	80.6	0	999.9	0
85.8	74.9	9999.9	9999.9	3.9	6.8	12	999.9	93.2	79.5	0	999.9	0
84.6	75.1	9999.9	9999.9	3.6	6.1	11.1	999.9	97.2	77	0.08	999.9	18
84.7	76.7	9999.9	9999.9	3.4	5.4	12	999.9	97.2	77	0.04	999.9	16
86.7	76	9999.9	9999.9	4.1	6.2	11.1	999.9	96.8	77	0.59	999.9	0
86.8	75.5	9999.9	9999.9	4.1	5.6	11.1	999.9	95.9	80.1	0	999.9	0
87.7	75.2	9999.9	9999.9	4	6.1	15	20	97.2	81.5	0	999.9	0
86.2	76.9	9999.9	9999.9	3.8	5.3	9.9	999.9	95.2	80.6	99.99	999.9	18
82.7	76.8	9999.9	9999.9	3.5	4.9	12	999.9	94.6	77	0	999.9	18
85.1	77.9	9999.9	9999.9	4.1	5.2	8.9	999.9	94.5	75.6	0.39	999.9	0
84	78.6	9999.9	9999.9	3.5	5.2	8.9	999.9	93.7	78.8	0	999.9	18
85	77.1	9999.9	9999.9	3.5	4.7	11.1	999.9	93.6	78.8	0.04	999.9	2
83.2	77.3	9999.9	9999.9	3.6	5.5	11.1	999.9	95.9	77	0	999.9	18
80	76.1	9999.9	9999.9	3.3	4.5	11.1	999.9	86.7	75.2	1.69	999.9	18
85.8	76.7	9999.9	9999.9	4.6	4.9	9.9	999.9	95.5	77	0.35	999.9	0
83.7	77.9	9999.9	9999.9	3.8	3.8	12	999.9	92.8	78.8	0	999.9	18
78.8	76.6	9999.9	9999.9	2.6	4.7	13	999.9	88.7	75.2	0.16	999.9	22
78.3	77	9999.9	9999.9	2.5	4.2	8	999.9	85.3	74.7	0.94	999.9	18
80.2	77.2	9999.9	9999.9	3.2	3.6	9.9	999.9	91.4	75.2	1.38	999.9	16
80	77.7	9999.9	9999.9	2.7	3.7	8	999.9	85.6	76.5	0.24	999.9	16
80.2	77.8	9999.9	9999.9	3.4	4.1	8	999.9	84.2	76.3	0.63	999.9	16
84	76.6	9999.9	9999.9	4.1	5.7	11.1	999.9	92.3	77	0.04	999.9	0
85.6	76.3	9999.9	9999.9	4.8	7.5	12	999.9	95	77.7	0	999.9	0
86.1	77.6	9999.9	9999.9	4.8	7	11.1	999.9	94.6	78.3	0	999.9	0
83.5	77.1	9999.9	9999.9	3.7	5.3	15	999.9	91	77	99.99	999.9	18
82.1	75.8	9999.9	9999.9	3.5	7.3	15	999.9	91	75.6	0.02	999.9	16
84.3	75	9999.9	9999.9	4.6	6.2	9.9	999.9	94.6	75.7	0.16	999.9	16
85.9	74.7	9999.9	9999.9	4.8	5.6	12	21	96.4	77	0	999.9	0
85	75.2	9999.9	9999.9	4.1	5.9	11.1	999.9	92.5	77	99.99	999.9	18
81.3	75.8	9999.9	9999.9	3.3	5.3	9.9	999.9	84.9	77	0.24	999.9	16
83.5	76.9	9999.9	9999.9	3.4	6	11.1	999.9	91	78.3	0.01	999.9	18
84.2	77.5	9999.9	9999.9	3.7	5.5	8.9	999.9	93.9	78.3	0.75	999.9	16
83.6	75.1	9999.9	9999.9	4.1	5.9	9.9	999.9	89.6	78.1	0.12	999.9	0
85.1	75.1	9999.9	9999.9	4	7.1	11.1	999.9	92.7	79.5	0	999.9	0
85.9	75	9999.9	9999.9	4	6.7	12	999.9	92.8	80.1	0	999.9	0
85.1	76.5	9999.9	9999.9	3.9	6.3	13	22.9	94.6	75.2	99.99	999.9	18
81.7	76.4	9999.9	9999.9	3.5	6	14	999.9	92.3	75.2	0.35	999.9	18
82.1	75.6	9999.9	9999.9	4	5.7	13	999.9	91.6	74.7	1.69	999.9	16
80.7	75.8	9999.9	9999.9	3.8	5.4	11.1	999.9	91.4	75.2	0	999.9	18
81.8	76.9	9999.9	9999.9	3.5	5.7	9.9	999.9	92.5	73.4	0.98	999.9	18
80.8	76	9999.9	9999.9	3.8	4.3	8.9	999.9	85.6	73.2	0.98	999.9	16
83.1	76.4	9999.9	9999.9	3.7	5.8	11.1	999.9	89.2	78.1	0	999.9	0
83.7	76.7	9999.9	9999.9	3.9	5.9	9.9	999.9	90.7	77.9	0	999.9	0
84.1	76.7	9999.9	9999.9	4	5.3	9.9	999.9	89.2	79.2	0	999.9	0
83.5	74.9	9999.9	9999.9	4	6.1	9.9	999.9	90	78.3	0	999.9	0
85.2	77	9999.9	9999.9	4.1	6.1	9.9	999.9	94.5	78.3	0	999.9	0
84.4	78.1	9999.9	9999.9	3.5	4.2	12	999.9	91.6	78.8	0	999.9	0
84.5	77.2	9999.9	9999.9	4	4.5	11.1	999.9	92.5	78.3	0	999.9	0
84.5	77.8	9999.9	9999.9	3.9	3.8	9.9	999.9	91	78.1	0	999.9	0
85.2	78.3	9999.9	9999.9	4	4.8	9.9	999.9	94.1	78.8	0	999.9	0
84.5	76.8	1008.7	1007	3.5	5.8	9.9	999.9	96.1	77	99.99	999.9	18
84	77.2	9999.9	9999.9	3.5	3	12	999.9	92.8	74.8	0.12	999.9	2
83.4	77.7	9999.9	9999.9	3.7	4.5	9.9	999.9	92.8	77	0	999.9	16
83.6	77.2	9999.9	9999.9	4.2	5.4	11.1	999.9	91	77.4	0.59	999.9	16
83.9	76.8	9999.9	9999.9	3.9	4.2	9.9	999.9	91.4	78.3	0	999.9	0
82.9	77.1	9999.9	9999.9	3.3	3.3	9.9	999.9	92.7	77	99.99	999.9	16
84.3	76.3	9999.9	9999.9	4.1	2.9	8.9	999.9	92.8	76.8	0	999.9	0
82	77.4	9999.9	9999.9	3.4	3.6	8.9	999.9	88.5	77	0	999.9	16
81.4	78	9999.9	9999.9	3.4	2.8	8	999.9	88.3	77	0	999.9	18
82.6	78	9999.9	9999.9	3.7	3.7	8.9	999.9	89.6	76.6	0.83	999.9	16
83.6	78	9999.9	9999.9	3.7	3	9.9	999.9	91	77	0	999.9	0
81.6	77.5	9999.9	9999.9	3.1	2.6	8	999.9	91.2	78.4	0	999.9	18
80.9	77.3	9999.9	9999.9	3.1	4.6	13	999.9	88.9	73.2	0.28	999.9	18
83.8	76.8	9999.9	9999.9	3.5	5.3	12	999.9	92.3	77	0.08	999.9	0
85.1	78	9999.9	9999.9	3.9	5.8	12	999.9	96.4	75.2	0	999.9	0
86.3	78.4	9999.9	9999.9	2.9	4.7	8.9	999.9	96.4	77	0	999.9	0
87.1	77	9999.9	9999.9	3.2	6.5	11.1	999.9	97.2	79.5	0	999.9	0
83.2	74.9	9999.9	9999.9	2.8	5.1	9.9	999.9	92.8	77	0	999.9	0
85.4	76	9999.9	9999.9	3.1	4.6	8.9	999.9	95.2	76.3	0	999.9	0
85	74.7	9999.9	9999.9	3	4.2	8	999.9	96.1	77	0	999.9	0
85.7	72.4	9999.9	9999.9	2.9	6.2	13	999.9	97	77	0	999.9	0
85.3	72.9	9999.9	9999.9	3.8	7.4	11.1	999.9	96.3	78.8	0	999.9	0
85.9	74	9999.9	9999.9	3.9	7.1	14	999.9	98.2	78.3	0.12	999.9	16
85.7	74.1	9999.9	9999.9	4.1	7.4	11.1	999.9	96.4	77.4	0	999.9	0
85.9	75.7	9999.9	9999.9	3.9	6.4	11.1	999.9	95.9	78.4	99.99	999.9	16
85.9	77.5	9999.9	9999.9	3.6	5.5	11.1	999.9	95.2	79.9	0	999.9	18
83.6	78.6	9999.9	9999.9	3	4.1	8	999.9	94.6	75.2	1.02	999.9	18
83.7	78.2	9999.9	9999.9	2.8	3.5	8	999.9	92.7	78.8	0	999.9	0
85	77.6	9999.9	9999.9	3.5	6.3	11.1	999.9	94.8	77.9	0	999.9	0
84	75.4	9999.9	9999.9	3.8	6.3	9.9	999.9	93.4	78.3	99.99	999.9	16
83	76.8	9999.9	9999.9	3.9	4.2	8	999.9	91.9	78.4	0	999.9	0
83.7	77	9999.9	9999.9	3.3	6.3	12	999.9	94.5	77	99.99	999.9	16
81.2	78	9999.9	9999.9	2.7	2.5	8	999.9	91.9	77	0.12	999.9	18
81.9	77.7	9999.9	9999.9	3.7	4.4	12	999.9	91.8	77.9	0.43	999.9	18
79.3	76.6	1009.9	1008.2	2.6	4	12	999.9	91.2	75.2	0.08	999.9	22
77.5	76.6	9999.9	9999.9	2.3	4.3	9.9	999.9	83.5	73.8	0.79	999.9	16
75.7	75.2	9999.9	9999.9	2.5	4.2	8.9	999.9	82	74.3	2.52	999.9	16
79.4	76.5	9999.9	9999.9	3.5	1.4	6	999.9	87.4	74.5	0.2	999.9	0
79.6	77.1	9999.9	9999.9	2.3	3.8	11.1	999.9	87.8	75.2	0	999.9	18
80.2	76.2	9999.9	9999.9	3.5	4.1	11.1	999.9	89.8	74.3	0.24	999.9	16
80.4	76.6	9999.9	9999.9	3.7	2.6	8.9	999.9	90.1	74.5	0	999.9	16
80.2	76.8	9999.9	9999.9	2.8	4	11.1	999.9	89.8	75	0.2	999.9	16
80.4	76.6	9999.9	9999.9	2.9	5	12	999.9	89.6	75.2	0.04	999.9	16
79.3	74.4	9999.9	9999.9	2.2	7	12	999.9	86.9	71.6	0.2	999.9	16
74.7	73.6	9999.9	9999.9	1.6	10.1	15	25.1	79.9	69.4	0.83	999.9	18
81.8	76.4	9999.9	9999.9	3.7	6.1	12	999.9	90	70.9	1.77	999.9	0
80.5	77.3	9999.9	9999.9	2.8	3.4	9.9	999.9	91	75.2	0	999.9	16
79.5	77	9999.9	9999.9	2.7	2.1	8	999.9	84.2	75.4	0.12	999.9	16
79.3	76.2	9999.9	9999.9	3.3	2.6	6	999.9	86.7	75.2	0.28	999.9	16
81.7	76.6	9999.9	9999.9	3.4	4.4	9.9	999.9	88.7	73.9	0.08	999.9	16
81.9	76.4	9999.9	9999.9	3.7	3.5	11.1	999.9	89.6	75.2	0	999.9	0
82	76	9999.9	9999.9	3.6	3.3	9.9	999.9	90.3	76.3	0	999.9	0
79.4	76.6	9999.9	9999.9	2.5	3.6	11.1	999.9	88.5	77	0	999.9	16
78.3	77.2	9999.9	9999.9	2	6.4	12	999.9	80.6	75.2	0.35	999.9	18
80.5	76.9	9999.9	9999.9	3.4	6.3	12	999.9	87.4	75.2	1.85	999.9	16
80.1	76.9	9999.9	9999.9	3.3	3.7	12	999.9	89.4	74.8	0.59	999.9	16
80.5	76	9999.9	9999.9	3.4	3.4	9.9	999.9	89.6	75.7	0.24	999.9	0
77.6	76.1	9999.9	9999.9	1.9	4.6	9.9	999.9	85.8	74.8	0.35	999.9	18
79.4	76.7	9999.9	9999.9	2.8	3	8.9	999.9	86.7	73.2	1.54	999.9	16
80.5	76.7	9999.9	9999.9	3.4	3.8	12	999.9	88.7	74.8	0.67	999.9	16
79.9	76.7	9999.9	9999.9	2.7	2.6	8	999.9	88.7	74.8	0.01	999.9	0
80.1	75.8	9999.9	9999.9	3.1	3.6	9.9	999.9	88.7	75.2	0.24	999.9	16
79.4	73.8	9999.9	9999.9	2.9	4.2	13	999.9	87.3	75.2	0	999.9	16
80	76.7	9999.9	9999.9	2.1	5.4	12	999.9	87.6	74.5	0.2	999.9	16
76.7	74.7	9999.9	9999.9	2.5	2	9.9	999.9	87.6	73.4	0.2	999.9	16
79.9	73.6	9999.9	9999.9	3.6	5.6	12	999.9	89.1	72.3	0.01	999.9	0
80.1	74.1	9999.9	9999.9	4.3	4.2	12	999.9	89.6	73.2	0	999.9	0
79.9	75	9999.9	9999.9	2.8	5.8	15	999.9	88.3	74.7	0.03	999.9	18
76.7	75.1	9999.9	9999.9	1.7	3.4	8.9	999.9	88.3	73.4	0.55	999.9	18
79.8	75.4	9999.9	9999.9	2.6	7.2	15	20	86.2	72.9	1.77	999.9	18
79.9	74.5	9999.9	9999.9	2.8	6.6	14	999.9	87.4	75.2	0	999.9	16
76.1	74.9	9999.9	9999.9	1.7	5.5	9.9	999.9	87.4	75.2	0	999.9	16
72.1	71.5	9999.9	9999.9	1.4	8.5	13	999.9	80.4	68	0.47	999.9	16
69.7	69.4	9999.9	9999.9	1.7	7.5	9.9	999.9	78.8	66.9	4.09	999.9	16
77.2	72.6	9999.9	9999.9	3.2	6.2	13	999.9	86	68	1.42	999.9	16
80.4	76.9	9999.9	9999.9	3.1	3.5	8	999.9	88.3	72	0.71	999.9	16
81.5	77.5	9999.9	9999.9	2.6	4.2	9.9	999.9	91.6	75.4	0	999.9	16
78.7	76.1	9999.9	9999.9	2.5	3.3	8	999.9	91.6	76.3	0	999.9	16
81.3	76.5	9999.9	9999.9	2.6	3.2	7	999.9	91	74.5	0	999.9	0
78.7	76.3	9999.9	9999.9	2.1	1.9	6	999.9	91	75.2	0	999.9	0
79.7	76.3	9999.9	9999.9	2.1	3.2	8	999.9	87.8	74.5	0	999.9	0
76.3	75.3	9999.9	9999.9	1.9	2.4	7	999.9	87.8	73.4	0.31	999.9	16
76.3	74.9	9999.9	9999.9	2.9	3.3	7	999.9	82.8	73.2	0.01	999.9	16
75	73.5	9999.9	9999.9	1.5	4.2	8.9	999.9	82.8	71.6	0.01	999.9	16
75.1	73.7	9999.9	9999.9	1.5	2.3	6	999.9	82.4	71.1	0.67	999.9	16
75.1	69	9999.9	9999.9	2.4	5	9.9	999.9	83.3	69.8	0.04	999.9	0
74.7	70.7	9999.9	9999.9	2.1	6	12	999.9	83.3	68.5	0	999.9	16
76.4	73.4	9999.9	9999.9	1.5	3.2	8.9	999.9	81.3	69.8	0.04	999.9	16
74.8	69	9999.9	9999.9	2.7	5.2	12	999.9	84.6	66.2	0	999.9	0
73	66	9999.9	9999.9	3.4	2.5	8.9	999.9	85.1	65.5	0	999.9	0
74.7	67	9999.9	9999.9	3.6	2.8	8.9	999.9	85.1	66.7	0	999.9	0
74.9	67.9	9999.9	9999.9	3.4	3.9	9.9	999.9	84.7	69.3	0	999.9	0
75.2	68.9	9999.9	9999.9	3.3	4	12	999.9	85.3	68.7	0	999.9	0
75	68.1	9999.9	9999.9	3.1	3.7	12	999.9	86	68.2	0	999.9	0
75.3	67.5	9999.9	9999.9	3.3	4.2	9.9	999.9	86	66.6	0	999.9	0
75.8	71.2	9999.9	9999.9	2.3	3.4	11.1	999.9	85.1	69.4	0.02	999.9	16
75.5	70.2	9999.9	9999.9	2.7	4.1	13	999.9	84.9	69.8	0	999.9	16
76.9	72	9999.9	9999.9	3.2	5	9.9	999.9	85.6	68	0	999.9	0
76.7	71.6	9999.9	9999.9	2.3	3.2	9.9	999.9	85.6	70.9	0	999.9	0
77.1	72.4	9999.9	9999.9	2.8	3.5	9.9	999.9	85.6	69.3	0	999.9	32
77.6	73.4	9999.9	9999.9	2.7	4	9.9	999.9	87.4	71.1	99.99	999.9	16
78.4	72.9	9999.9	9999.9	3.1	4.9	13	999.9	87.4	72.7	0.75	999.9	32
78.1	73.7	9999.9	9999.9	2.4	6.6	14	999.9	87.4	73.4	0	999.9	16
77.1	70.9	9999.9	9999.9	2.9	4.7	14	999.9	85.3	72.7	0	999.9	0
76.3	68.6	9999.9	9999.9	3.3	6.3	13	999.9	85.3	71.6	0	999.9	0
76	69.8	9999.9	9999.9	3.2	6.7	13	999.9	85.3	71.1	99.99	999.9	16
76.2	71.1	9999.9	9999.9	2.4	6.9	14	999.9	85.1	71.6	0	999.9	0
77.4	72.5	9999.9	9999.9	3	6.1	12	999.9	86.7	70	0	999.9	0
76.8	69.2	9999.9	9999.9	3	5.2	13	999.9	87.6	68	0	999.9	0
76.3	64.1	9999.9	9999.9	3.6	4.1	12	999.9	87.6	66.6	0	999.9	0
75.4	67.2	9999.9	9999.9	3.3	4.9	12	999.9	86.9	66.2	0	999.9	0
74.6	67.2	9999.9	9999.9	3.1	4.8	11.1	999.9	86.2	65.7	0	999.9	0
75.6	67.6	9999.9	9999.9	3.2	3.7	14	999.9	86.2	68	0	999.9	32
75.8	69.8	9999.9	9999.9	3.3	3.9	13	999.9	86.4	68	0	999.9	0
75.8	69.3	9999.9	9999.9	3.5	3.1	9.9	999.9	86.7	69.3	0	999.9	0
76.1	68.1	9999.9	9999.9	3.2	3.7	8.9	999.9	89.6	67.6	0	999.9	0
75	67.3	9999.9	9999.9	3.2	2.9	8	999.9	89.6	66.2	0	999.9	0
74.9	68.3	9999.9	9999.9	3.6	2.9	8.9	999.9	87.1	66.2	0	999.9	0
75.2	68.8	9999.9	9999.9	3.1	3.3	8	999.9	87.4	66.2	0	999.9	0
75.6	69.4	9999.9	9999.9	3.5	3.5	12	999.9	87.4	67.5	0	999.9	0
76.7	68.5	9999.9	9999.9	3.7	4.6	13	999.9	87.6	68	0	999.9	0
76.7	67.7	9999.9	9999.9	3.2	4.8	11.1	999.9	87.6	69.3	0	999.9	0
76.5	68.9	9999.9	9999.9	3.2	5	13	999.9	87.4	69.6	0	999.9	0
76.7	67.4	9999.9	9999.9	3.4	5	12	999.9	87.8	69.3	0	999.9	0
77.2	69.9	9999.9	9999.9	3.5	5.7	15	999.9	87.8	69.6	0	999.9	0
77.4	70.3	9999.9	9999.9	3.4	4.9	12	999.9	88.2	69.8	0	999.9	0
77.1	71.1	9999.9	9999.9	3	4.3	9.9	999.9	88.2	69.6	0	999.9	0
77.8	70.4	9999.9	9999.9	3.3	5.4	13	999.9	88	69.8	0	999.9	0
78.1	70.7	9999.9	9999.9	3.2	5.3	12	999.9	88.7	69.8	0	999.9	0
77.3	70.8	9999.9	9999.9	3.3	6	14	999.9	88.7	69.8	0	999.9	0
77.8	71.8	9999.9	9999.9	2.9	5.8	12	999.9	88.2	71.4	0	999.9	0
78.4	68.3	9999.9	9999.9	3.3	6.5	15.9	999.9	88.9	69.8	0	999.9	0
77.6	66.9	9999.9	9999.9	3.4	6.5	15.9	999.9	88.9	69.8	0	999.9	0
76.4	67.9	9999.9	9999.9	3.2	4.7	13	999.9	87.4	69.8	0	999.9	0
76.7	68.6	9999.9	9999.9	2.9	5.5	14	999.9	88.5	68	0	999.9	0
76.7	68.2	1012.5	1010.7	3.3	4.3	13	999.9	88.5	68	0	999.9	0
76.3	66.5	9999.9	9999.9	2.6	4.2	20	999.9	88.7	68	0	999.9	0
75.7	67	9999.9	9999.9	3.2	4.4	12	999.9	88.7	67.6	0	999.9	0
75.2	65.2	9999.9	9999.9	3.2	3.7	9.9	999.9	88.3	64.4	0	999.9	0
75.4	67.4	9999.9	9999.9	3.5	4	12	999.9	88.9	66.2	0	999.9	0
76.3	68.9	9999.9	9999.9	3.7	3.9	12	999.9	88.9	68	0	999.9	0
76.3	64.1	9999.9	9999.9	3.1	3.3	9.9	999.9	90	64.4	0	999.9	0
76.2	63.1	9999.9	9999.9	3.3	3.6	11.1	999.9	90	62.6	0	999.9	0
77.3	67.1	9999.9	9999.9	3.1	4.6	12	999.9	89.6	66.2	0	999.9	0
77.1	70	9999.9	9999.9	3.2	4.9	11.1	999.9	88.7	68	0	999.9	0
79	72.8	9999.9	9999.9	3.3	3.9	9.9	999.9	91	69.8	0	999.9	0
79.7	74.8	9999.9	9999.9	3.5	3.7	9.9	999.9	91	73.2	0	999.9	0
80.7	74.9	9999.9	9999.9	3.8	5.7	12	999.9	91.2	73.4	0	999.9	0
81.5	75.1	9999.9	9999.9	3.8	6.1	12	999.9	91.2	73.4	0	999.9	0
81.5	76.2	9999.9	9999.9	3.5	6.4	12	999.9	91	75	0	999.9	0
80.9	76	9999.9	9999.9	3.7	6.9	16.9	999.9	91.4	71.6	99.99	999.9	18
78.8	74.5	9999.9	9999.9	3.2	5.1	13	999.9	91.4	70.7	0.87	999.9	18
79.1	74.3	9999.9	9999.9	3.4	6	13	999.9	89.6	71.6	0.43	999.9	16
79.8	72.9	9999.9	9999.9	3.5	5.5	12	999.9	87.1	73.4	0	999.9	0
78.7	71.8	9999.9	9999.9	3.1	4.4	12	999.9	88.7	72.7	0	999.9	0
78.4	71	9999.9	9999.9	3.6	4.8	11.1	999.9	88	71.6	0	999.9	0
78.4	70.2	9999.9	9999.9	3.7	4.5	9.9	999.9	88	71.6	0	999.9	0
79.3	72.1	9999.9	9999.9	3.6	5	14	999.9	90	71.6	0	999.9	0
79.4	70.6	9999.9	9999.9	3.5	5.1	13	999.9	90	71.6	0	999.9	0
77.6	66.8	9999.9	9999.9	3.8	4.2	12	999.9	89.1	69.8	0	999.9	0
77.8	68.2	9999.9	9999.9	3.9	4.3	9.9	999.9	89.6	69.6	0	999.9	0
77.1	68.8	9999.9	9999.9	3.7	4.1	11.1	999.9	89.6	68	0	999.9	0
77.2	69.4	9999.9	9999.9	3.8	4.2	9.9	999.9	89.1	68	0	999.9	0
78	69.4	9999.9	9999.9	3.8	3.6	8.9	999.9	90.7	68	0	999.9	0
80.9	67.5	9999.9	9999.9	3.4	3.9	9.9	999.9	96.1	69.6	0	999.9	0
83.9	65.5	9999.9	9999.9	3.6	4.6	12	999.9	100.4	71.1	0	999.9	0
84.4	67.8	9999.9	9999.9	3.5	5.4	12	999.9	100.4	69.8	0	999.9	0
82.3	68.9	9999.9	9999.9	3.2	4.6	9.9	999.9	100	73.4	0	999.9	32
80.1	72.4	9999.9	9999.9	3.7	5	12	999.9	96.1	71.6	0	999.9	0
81.7	75.7	9999.9	9999.9	3.7	5.8	14	999.9	93.2	73.4	0	999.9	0
81.9	75.3	9999.9	9999.9	4.1	5.9	14	999.9	93.2	75.2	0	999.9	0
81.4	74.5	9999.9	9999.9	3.9	5.4	13	999.9	93.2	73.4	0	999.9	0
81.1	75.3	9999.9	9999.9	3.6	3.7	12	999.9	92.1	74.3	0	999.9	0
80.9	73.8	9999.9	9999.9	4	6	11.1	999.9	91.8	73.4	0	999.9	0
80.5	70.5	9999.9	9999.9	4.1	5.5	12	999.9	92.8	71.6	0	999.9	0
80.6	70.3	9999.9	9999.9	3.5	5.4	11.1	999.9	92.8	71.6	0	999.9	0
80.5	71.2	9999.9	9999.9	3.1	5	12	999.9	91	71.6	0	999.9	0
81.6	73.4	9999.9	9999.9	4.2	6.3	12	999.9	91.2	71.6	0	999.9	0
83	77.3	9999.9	9999.9	3.7	5.8	13	999.9	94.6	73.6	0	999.9	0
83.4	77.3	9999.9	9999.9	3.4	5.6	12	999.9	94.6	75.6	0	999.9	0
81.6	74.7	9999.9	9999.9	3.5	5.4	999.9	999.9	94.1	71.6	0	999.9	0
82.3	72.8	9999.9	9999.9	4.4	7.4	22.9	999.9	94.5	71.8	0	999.9	0
82.7	74.4	9999.9	9999.9	3.8	5.4	11.1	999.9	95	73.4	0	999.9	0
82.9	76.6	9999.9	9999.9	3.5	5.4	9.9	999.9	94.1	75.2	0	999.9	0
84	77.2	9999.9	9999.9	4.1	4.4	999.9	999.9	93.9	77	0	999.9	0
83.6	77.1	9999.9	9999.9	4.3	5.5	13	999.9	94.6	77	0	999.9	0
83.9	76	9999.9	9999.9	4	5.4	9.9	999.9	96.4	75.2	0	999.9	0
83.8	76.9	9999.9	9999.9	3.9	5.9	11.1	999.9	96.4	76.1	0	999.9	0
84.3	76.8	9999.9	9999.9	4	6.7	12	999.9	99.3	75.2	0	999.9	0
86.4	77.1	9999.9	9999.9	3.9	7.8	12	999.9	100.4	78.4	0	999.9	0
86.6	76.9	9999.9	9999.9	3.7	8.8	12	999.9	100.4	79.5	0	999.9	0
86.7	77.9	9999.9	9999.9	3.8	8.2	12	999.9	100.4	79.2	0	999.9	0
86.4	77.1	9999.9	9999.9	3.8	8.4	15	999.9	99	79.7	0	999.9	0
85.8	77.3	9999.9	9999.9	4	8.5	15	999.9	98.8	78.8	0	999.9	0
83.8	74.7	9999.9	9999.9	3.7	6.4	12	999.9	98.8	77	0	999.9	0
82.9	72.9	9999.9	9999.9	3.7	5	12	999.9	93.2	75.2	0	999.9	0
84.1	75.3	9999.9	9999.9	4.6	6.2	13	999.9	93.7	75.2	0	999.9	0
84.7	76.5	9999.9	9999.9	4.4	6.1	14	999.9	95	77	0	999.9	0
83.9	76.8	9999.9	9999.9	4	5.8	12	999.9	95	77	0	999.9	0
84	76.2	9999.9	9999.9	3.8	4.5	9.9	999.9	93.6	77	0	999.9	0
84.9	77.4	9999.9	9999.9	4.4	5.4	12	999.9	95	76.6	0	999.9	0
85.6	78	9999.9	9999.9	4.2	6.4	14	999.9	96.8	78.3	0	999.9	0
85.5	77.3	9999.9	9999.9	4	7.4	13	999.9	96.8	78.4	0	999.9	0
85.2	76.8	9999.9	9999.9	4.1	6.6	15	999.9	96.4	78.3	0	999.9	0
85.6	76.6	9999.9	9999.9	4.2	7.1	14	999.9	96.3	77.7	0	999.9	0
85.5	78.8	9999.9	9999.9	4.3	5.5	12	999.9	95.9	78.8	0	999.9	0
86.2	77.9	9999.9	9999.9	4.2	6.8	14	999.9	98.1	79.5	0	999.9	0
87	77.6	9999.9	9999.9	4.1	7.9	14	999.9	98.1	79.9	0	999.9	0
87	79.1	9999.9	9999.9	4.2	7.3	14	999.9	97.9	79.5	0	999.9	0
84.4	78.3	9999.9	9999.9	3.3	5.1	12	999.9	96.6	75.2	0	999.9	18
81.7	77.5	9999.9	9999.9	3.2	4.9	12	999.9	93.6	75	0.43	999.9	18
81.3	76.4	9999.9	9999.9	3.5	5	9.9	999.9	93.6	75.2	0.75	999.9	16
83	75.4	9999.9	9999.9	4.3	4.9	11.1	999.9	92.7	74.3	0.01	999.9	16
